tcp.flags,tcp.time_delta,tcp.len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.topic,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,Line_origin,Line_prediction
"0x0018","2.958572249","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32392e333032383439",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008655210","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e323634363030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.012181261","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3635",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.016352565","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3533",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007495692","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e333236383030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.014231809","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313639",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007323090","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313139",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.029010695","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32352e343935353530",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.998075799","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.005715297","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.010197274","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313332",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.049517899","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32372e343530313139",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009272025","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e393630383030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009283119","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313734",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.011787880","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343832323030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005986491","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323138",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007818553","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3739",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.011878192","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323534",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.196872078","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32322e313938303432",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.997364923","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.495456432","1259",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3539",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.001138737","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.017350054","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31392e303635313635",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009367180","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3135",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.017611404","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33332e343639383739",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006028001","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e323537373030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.012726724","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.011096431","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323038",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007049447","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e373534363030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.959141254","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32352e323735393436",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.991000572","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.001039206","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.010620446","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313730",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.010239357","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e333235323030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.011014347","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31352e313535343030",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.017194586","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313633",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009120985","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31362e363737323832",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009743738","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313538",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008873748","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32322e353639313630",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.025681465","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313338",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005837743","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3233",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.001627116","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.012770941","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32352e373433383933",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.988797057","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.011925743","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e363532373030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.000065363","268",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e353630303030",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009790820","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32372e353030353638",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.476809780","1168",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32372e353231363431",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.011211325","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313930",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008756302","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3732",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.949231999","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31372e343632353236",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.010282846","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3738",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","1.003254592","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000736814","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,dos
"0x0018","0.008703073","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e363135343030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.022228277","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32352e353433363235",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007896781","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3830",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.016217255","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33312e383539333930",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008071310","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33312e333639373537",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009819726","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3534",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008024019","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3236",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.011768922","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e373734353030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.011604080","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3937",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.968775941","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000196039","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.023981433","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33332e363933333735",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009420200","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e333132383030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005262594","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323133",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.014116706","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32392e373737373631",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.466672036","928",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313434",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009630614","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3431",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008549950","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313133",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007347985","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32372e353031373431",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.019090033","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e323934363030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","1.003890314","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.003202410","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.013283227","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33302e373136323939",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009070934","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313430",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.011628090","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e383330343030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009361555","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3938",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009198119","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323534",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.015944861","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e363732313030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.960943474","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33322e383937303736",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.010012745","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323532",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.015285651","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e323433383030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.991653012","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000954311","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.023777321","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33302e343434313539",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008850207","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3433",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005500142","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e393533383030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008292974","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323236",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.010043214","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33322e383939333634",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000103800","811",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3239",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.456313410","625",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e323639353030",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009378690","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3738",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.953772935","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32302e313831393336",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.005298478","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.006006387","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3131",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.995031409","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009503220","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32302e343032343638",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.020507724","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e393532343030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005636495","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323237",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.010341335","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33312e383836333132",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.961067379","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33322e373836303439",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008822343","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3739",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.959705781","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32342e323334363738",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008171778","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323335",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.995870670","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000929364","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.014134675","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343837353030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008424587","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31372e303735333731",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008883957","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323339",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007612513","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32372e353730393237",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.010459251","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e393535323030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007582254","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323133",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.010838621","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313338",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.011119920","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33312e383233333935",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007016167","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323533",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.997362788","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.005930919","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.013102135","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33312e343233363230",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008178600","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e393036363030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006531901","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313537",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.956111605","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32332e313939343834",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.011755172","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3436",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008797187","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3938",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.000095676","1436",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313939",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.010975598","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32312e343633363333",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.012123397","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313430",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","1.000379002","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000592285","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,dos
"0x0018","0.010294877","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32362e363039323537",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006622004","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343636343030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008943852","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313238",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007112519","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3532",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.011311375","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e323231393030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008537034","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313539",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.024922932","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e333833303030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.000053229","1436",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323233",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.013388954","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313633",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.480695880","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.001025352","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.009998578","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31392e333830353035",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000205623","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e363736353030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009635145","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323232",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.961471229","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32372e313633393630",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.056883957","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313535",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.019952834","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31362e383536363539",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.004818797","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3734",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.014557535","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e353936343030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.015631897","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3838",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.000544889","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,dos
"0x0018","0.011440385","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32342e373233343139",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.992203266","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009759988","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3536",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.017389376","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e393632333030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.960200880","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33312e383938383531",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009032444","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323039",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007082988","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3830",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.010554457","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323437",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.955107295","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32322e323739323933",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006359560","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313035",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","1.007758029","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.001035300","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.011789807","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343936303030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.012573027","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31392e343835343937",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.016001111","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3238",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008116153","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32352e383330363932",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008299745","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e353537313030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.013244321","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32352e383435373937",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.011654340","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323137",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.010388834","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32312e313634333033",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.958469025","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33332e353438353838",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.971633511","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
